AGE,GENDER,POLICYSTATUS,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,INFLATIONRATE,SUMASSURED,PREMIUM
66,0,0,1,24,1.16,1.46,2399.92,2399.92
73,0,0,1,30,1.12,1.46,1719.92,1719.92
71,1,0,1,27,1.06,1.46,1982.46,1982.46
73,1,0,1,21,1.11,1.46,159.5,159.5
64,1,0,1,30,1.11,1.46,40,40
45,0,0,1,18,1.07,1.46,879.95,879.95
70,0,0,1,25,1.18,1.46,159.5,159.5
79,1,0,1,20,1.2,1.46,99.75,99.75
76,0,0,1,20,1.16,1.46,879.95,879.95
68,1,0,1,27,1.14,1.46,99.75,99.75
36,1,0,1,19,1.06,1.46,99.75,99.75
27,1,0,1,19,1.08,1.46,99.75,99.75
37,0,0,1,16,1.04,1.46,879.95,879.95
71,0,0,1,29,1.09,1.46,99.75,99.75
56,1,0,1,20,1.14,1.46,99.75,99.75
65,0,0,1,28,1.15,1.46,879.95,879.95
71,1,0,1,21,1.19,1.46,40,40
45,1,0,1,18,1.13,1.46,879.95,879.95
31,1,0,1,16,1.19,1.46,879.95,879.95
68,1,0,1,21,1.18,1.46,159.5,159.5
73,1,0,1,22,1.16,1.46,879.95,879.95
41,1,0,1,15,1.04,1.46,879.95,879.95
55,0,0,1,30,1.07,1.46,879.95,879.95
66,0,0,1,22,1.04,1.46,1719.92,1719.92
68,1,0,1,21,1.19,1.46,879.95,879.95
36,0,0,1,15,1.17,1.46,879.95,879.95
78,1,0,1,26,1.15,1.46,99.75,99.75
77,0,0,1,25,1.08,1.46,879.95,879.95
68,0,0,1,22,1.09,1.46,2399.92,2399.92
54,1,0,1,22,1.04,1.46,2399.92,2399.92
32,1,0,1,17,1.07,1.46,879.95,879.95
52,1,0,1,29,1.03,1.46,879.95,879.95
64,0,0,1,22,1.08,1.46,99.75,99.75
61,0,0,1,28,1.14,1.46,99.75,99.75
74,1,0,1,24,1.03,1.46,879.95,879.95
31,0,0,1,16,1.03,1.46,159.5,159.5
27,0,0,1,15,1.13,1.46,2399.92,2399.92
45,1,0,1,15,1.14,1.46,99.75,99.75
51,0,0,1,21,1.06,1.46,879.95,879.95
47,0,0,1,16,1.07,1.46,2399.92,2399.92
39,0,0,1,17,1.2,1.46,1719.92,1719.92
59,1,0,1,25,1.06,1.46,99.75,99.75
55,0,0,1,21,1.12,1.46,879.95,879.95
62,0,0,1,26,1.06,1.46,99.75,99.75
41,0,0,1,17,1.14,1.46,879.95,879.95
65,1,0,1,30,1.1,1.46,879.95,879.95
61,0,0,1,28,1.09,1.46,879.95,879.95
23,0,0,1,15,1.07,1.46,99.75,99.75
76,0,0,1,27,1.2,1.46,1719.92,1719.92
76,1,0,1,28,1.15,1.46,879.95,879.95
71,0,0,1,23,1.06,1.46,99.75,99.75
57,1,0,1,30,1.18,1.46,879.95,879.95
27,0,0,1,15,1.11,1.46,879.95,879.95
30,0,0,1,18,1.1,1.46,99.75,99.75
80,0,0,1,24,1.17,1.46,879.95,879.95
29,0,0,1,15,1.05,1.46,879.95,879.95
35,0,0,1,18,1.2,1.46,1719.92,1719.92
24,0,0,1,17,1.06,1.46,879.95,879.95
66,0,0,1,28,1.18,1.46,879.95,879.95
53,0,0,1,24,1.2,1.46,879.95,879.95
56,1,0,1,29,1.03,1.46,99.75,99.75
53,1,0,1,25,1.07,1.46,879.95,879.95
54,1,0,1,22,1.11,1.46,879.95,879.95
35,0,0,1,18,1.15,1.46,879.95,879.95
66,0,0,1,21,1.1,1.46,879.95,879.95
52,0,0,1,27,1.11,1.46,159.5,159.5
78,1,0,1,28,1.07,1.46,99.75,99.75
34,0,0,1,18,1.12,1.46,2399.92,2399.92
67,0,0,1,28,1.15,1.46,99.75,99.75
31,1,0,1,17,1.04,1.46,1719.92,1719.92
33,0,0,1,19,1.13,1.46,99.75,99.75
79,0,0,1,22,1.15,1.46,879.95,879.95
73,1,0,1,21,1.1,1.46,879.95,879.95
52,1,0,1,28,1.2,1.46,879.95,879.95
43,0,0,1,16,1.13,1.46,879.95,879.95
79,1,0,1,30,1.17,1.46,99.75,99.75
52,1,0,1,29,1.16,1.46,159.5,159.5
71,0,0,1,28,1.04,1.46,99.75,99.75
61,0,0,1,27,1.03,1.46,879.95,879.95
65,1,0,1,27,1.15,1.46,879.95,879.95
52,0,0,1,29,1.17,1.46,40,40
22,0,0,1,16,1.1,1.46,99.75,99.75
74,1,0,1,30,1.14,1.46,99.75,99.75
34,1,0,1,16,1.12,1.46,879.95,879.95
51,1,0,1,26,1.11,1.46,99.75,99.75
69,0,0,1,23,1.15,1.46,2399.92,2399.92
54,1,0,1,20,1.15,1.46,1719.92,1719.92
71,0,0,1,27,1.03,1.46,1719.92,1719.92
78,0,0,1,23,1.16,1.46,879.95,879.95
29,0,0,1,16,1.12,1.46,99.75,99.75
69,1,0,1,29,1.14,1.46,159.5,159.5
55,1,0,1,22,1.13,1.46,879.95,879.95
55,0,0,1,27,1.1,1.46,879.95,879.95
70,1,0,1,28,1.1,1.46,99.75,99.75
75,1,0,1,22,1.16,1.46,1719.92,1719.92
68,0,0,1,23,1.11,1.46,1719.92,1719.92
28,1,0,1,18,1.14,1.46,99.75,99.75
72,0,0,1,26,1.04,1.46,2399.92,2399.92
59,1,0,1,26,1.15,1.46,879.95,879.95
22,0,0,1,19,1.19,1.46,99.75,99.75
37,1,0,1,15,1.05,1.46,879.95,879.95
52,1,0,1,28,1.08,1.46,99.75,99.75
74,1,0,1,29,1.16,1.46,40,40
41,0,0,1,19,1.06,1.46,879.95,879.95
72,0,0,1,27,1.13,1.46,1719.92,1719.92
28,1,0,1,16,1.1,1.46,99.75,99.75
53,1,0,1,28,1.15,1.46,2399.92,2399.92
72,1,0,1,25,1.1,1.46,40,40
43,1,0,1,17,1.06,1.46,99.75,99.75
52,1,0,1,30,1.06,1.46,879.95,879.95
63,1,0,1,23,1.1,1.46,879.95,879.95
67,0,0,1,30,1.07,1.46,40,40
80,0,0,1,29,1.12,1.46,159.5,159.5
34,1,0,1,19,1.19,1.46,99.75,99.75
53,1,0,1,21,1.1,1.46,879.95,879.95
31,1,0,1,16,1.12,1.46,99.75,99.75
56,1,0,1,21,1.11,1.46,294.03,294.03
53,0,0,1,25,1.17,1.46,879.95,879.95
75,0,0,1,20,1.15,1.46,99.75,99.75
59,0,0,1,22,1.1,1.46,879.95,879.95
60,1,0,1,29,1.09,1.46,159.5,159.5
68,0,0,1,21,1.17,1.46,879.95,879.95
20,0,0,1,18,1.2,1.46,879.95,879.95
72,0,0,1,24,1.1,1.46,159.5,159.5
62,0,0,1,27,1.19,1.46,879.95,879.95
37,0,0,1,16,1.13,1.46,879.95,879.95
56,0,0,1,20,1.05,1.46,879.95,879.95
75,1,0,1,30,1.07,1.46,879.95,879.95
72,0,0,1,30,1.04,1.46,879.95,879.95
74,1,0,1,28,1.05,1.46,879.95,879.95
32,0,0,1,19,1.05,1.46,879.95,879.95
46,1,0,1,18,1.12,1.46,879.95,879.95
68,1,0,1,30,1.03,1.46,294.61,294.61
25,0,0,1,19,1.09,1.46,2399.92,2399.92
48,0,0,1,18,1.12,1.46,1719.92,1719.92
54,1,0,1,20,1.12,1.46,879.95,879.95
52,0,0,1,28,1.04,1.46,219.26,219.26
80,1,0,1,20,1.19,1.46,159.5,159.5
29,0,0,1,18,1.15,1.46,879.95,879.95
75,0,0,1,21,1.04,1.46,879.95,879.95
21,0,0,1,17,1.18,1.46,879.95,879.95
52,0,0,1,30,1.15,1.46,879.95,879.95
30,0,0,1,18,1.18,1.46,159.5,159.5
61,0,0,1,30,1.17,1.46,99.75,99.75
54,1,0,1,20,1.11,1.46,879.95,879.95
79,1,0,1,27,1.08,1.46,879.95,879.95
76,0,0,1,28,1.07,1.46,99.75,99.75
69,0,0,1,29,1.15,1.46,99.75,99.75
74,0,0,1,21,1.07,1.46,879.95,879.95
78,0,0,1,26,1.07,1.46,159.5,159.5
39,0,0,1,18,1.12,1.46,159.5,159.5
72,0,0,1,26,1.12,1.46,879.95,879.95
54,0,0,1,25,1.12,1.46,879.95,879.95
59,0,0,1,23,1.05,1.46,2399.92,2399.92
75,1,0,1,28,1.05,1.46,99.75,99.75
75,0,0,1,27,1.2,1.46,99.75,99.75
58,1,0,1,29,1.04,1.46,879.95,879.95
46,0,0,1,17,1.06,1.46,1719.92,1719.92
51,1,0,1,27,1.15,1.46,879.95,879.95
75,0,0,1,23,1.11,1.46,879.95,879.95
67,1,0,1,21,1.17,1.46,1719.92,1719.92
27,0,0,1,16,1.04,1.46,879.95,879.95
52,0,0,1,25,1.18,1.46,879.95,879.95
78,0,0,1,28,1.15,1.46,879.95,879.95
59,0,0,1,21,1.15,1.46,879.95,879.95
61,1,0,1,29,1.14,1.46,879.95,879.95
68,1,0,1,21,1.07,1.46,155.72,155.72
51,1,0,1,24,1.16,1.46,40,40
80,1,0,1,25,1.2,1.46,1719.92,1719.92
22,0,0,1,18,1.12,1.46,99.75,99.75
61,1,0,1,29,1.07,1.46,99.75,99.75
77,1,0,1,24,1.12,1.46,1660.17,1660.17
29,1,0,1,17,1.17,1.46,99.75,99.75
56,1,0,1,30,1.04,1.46,40,40
63,1,0,1,25,1.15,1.46,879.95,879.95
69,1,0,1,29,1.15,1.46,879.95,879.95
80,1,0,1,28,1.2,1.46,879.95,879.95
53,0,0,1,21,1.05,1.46,99.75,99.75
60,0,0,1,21,1.17,1.46,879.95,879.95
63,1,0,1,26,1.09,1.46,159.5,159.5
69,0,0,1,20,1.03,1.46,99.75,99.75
29,0,0,1,18,1.08,1.46,879.95,879.95
29,1,0,1,18,1.17,1.46,879.95,879.95
57,1,0,1,29,1.2,1.46,40,40
62,1,0,1,26,1.12,1.46,99.75,99.75
64,0,0,1,22,1.04,1.46,879.95,879.95
54,1,0,1,23,1.14,1.46,879.95,879.95
45,0,0,1,17,1.08,1.46,159.5,159.5
62,0,0,1,20,1.2,1.46,99.75,99.75
55,1,0,1,22,1.11,1.46,879.95,879.95
22,0,0,1,15,1.03,1.46,40,40
41,1,0,1,19,1.16,1.46,1719.92,1719.92
57,1,0,1,28,1.06,1.46,99.75,99.75
58,1,0,1,30,1.2,1.46,879.95,879.95
54,1,0,1,25,1.15,1.46,879.95,879.95
66,0,0,1,21,1.04,1.46,879.95,879.95
67,1,0,1,30,1.16,1.46,1719.92,1719.92
73,1,0,1,30,1.2,1.46,879.95,879.95
32,0,0,1,19,1.11,1.46,99.75,99.75
77,0,0,1,30,1.19,1.46,879.95,879.95
45,1,0,1,19,1.03,1.46,879.95,879.95
25,1,0,1,15,1.04,1.46,159.5,159.5
70,0,0,1,21,1.06,1.46,879.95,879.95
62,0,0,1,21,1.13,1.46,879.95,879.95
60,0,0,1,25,1.2,1.46,2399.92,2399.92
47,1,0,1,15,1.18,1.46,879.95,879.95
67,0,0,1,30,1.04,1.46,879.95,879.95
65,1,0,1,25,1.08,1.46,99.75,99.75
33,1,0,1,17,1.12,1.46,879.95,879.95
50,1,0,1,15,1.08,1.46,159.5,159.5
34,0,0,1,17,1.07,1.46,879.95,879.95
75,1,0,1,27,1.1,1.46,159.5,159.5
64,0,0,1,29,1.11,1.46,1719.92,1719.92
74,1,0,1,22,1.11,1.46,99.75,99.75
23,1,0,1,16,1.16,1.46,879.95,879.95
71,1,0,1,28,1.06,1.46,879.95,879.95
67,0,0,1,28,1.15,1.46,99.75,99.75
20,0,0,1,16,1.07,1.46,879.95,879.95
71,0,0,1,20,1.14,1.46,879.95,879.95
70,0,0,1,25,1.2,1.46,159.5,159.5
51,0,0,1,28,1.15,1.46,1719.92,1719.92
61,1,0,1,29,1.14,1.46,879.95,879.95
64,0,0,1,30,1.13,1.46,159.5,159.5
64,1,0,1,21,1.2,1.46,879.95,879.95
57,0,0,1,29,1.19,1.46,879.95,879.95
40,0,0,1,19,1.06,1.46,879.95,879.95
69,0,0,1,30,1.18,1.46,40,40
53,1,0,1,27,1.18,1.46,407.56,407.56
78,1,0,1,22,1.05,1.46,268.32,268.32
75,0,0,1,27,1.03,1.46,879.95,879.95
21,0,0,1,18,1.2,1.46,40,40
38,1,0,1,19,1.14,1.46,879.95,879.95
22,0,0,1,16,1.19,1.46,2399.92,2399.92
77,1,0,1,27,1.08,1.46,2399.92,2399.92
74,0,0,1,26,1.05,1.46,110.25,110.25
61,1,0,1,24,1.14,1.46,879.95,879.95
78,0,0,1,27,1.16,1.46,1719.92,1719.92
33,1,0,1,15,1.16,1.46,138.59,138.59
53,1,0,1,21,1.15,1.46,115.17,115.17
29,0,0,1,16,1.07,1.46,879.95,879.95
78,0,0,1,22,1.16,1.46,40,40
77,0,0,1,25,1.03,1.46,879.95,879.95
40,0,0,1,17,1.11,1.46,99.75,99.75
59,1,0,1,22,1.1,1.46,879.95,879.95
79,0,0,1,30,1.17,1.46,99.75,99.75
33,0,0,1,18,1.1,1.46,99.75,99.75
21,1,0,1,18,1.17,1.46,99.75,99.75
30,0,0,1,15,1.1,1.46,948.13,948.13
53,0,0,1,25,1.16,1.46,1660.17,1660.17
60,1,0,1,29,1.16,1.46,2399.92,2399.92
58,0,0,1,30,1.14,1.46,879.95,879.95
35,0,0,1,16,1.16,1.46,879.95,879.95
34,1,0,1,16,1.18,1.46,879.95,879.95
66,0,0,1,20,1.19,1.46,99.75,99.75
37,1,0,1,19,1.12,1.46,99.75,99.75
55,0,0,1,24,1.05,1.46,820.2,820.2
74,0,0,1,21,1.15,1.46,159.5,159.5
60,1,0,1,26,1.03,1.46,243.36,243.36
60,1,0,1,26,1.06,1.46,879.95,879.95
74,0,0,1,20,1.06,1.46,99.75,99.75
57,0,0,1,26,1.06,1.46,1719.92,1719.92
53,1,0,1,21,1.12,1.46,879.95,879.95
71,0,0,1,30,1.07,1.46,879.95,879.95
76,0,0,1,26,1.12,1.46,159.5,159.5
79,1,0,1,28,1.11,1.46,1719.92,1719.92
40,1,0,1,16,1.03,1.46,99.75,99.75
56,0,0,1,23,1.06,1.46,99.75,99.75
27,1,0,1,16,1.18,1.46,879.95,879.95
72,0,0,1,27,1.14,1.46,99.75,99.75
39,1,0,1,16,1.13,1.46,879.95,879.95
73,0,0,1,22,1.04,1.46,159.5,159.5
65,1,0,1,20,1.19,1.46,879.95,879.95
58,0,0,1,29,1.08,1.46,879.95,879.95
31,1,0,1,17,1.03,1.46,99.75,99.75
58,1,0,1,25,1.05,1.46,879.95,879.95
33,1,0,1,19,1.04,1.46,99.75,99.75
62,1,0,1,21,1.1,1.46,879.95,879.95
50,0,0,1,16,1.18,1.46,879.95,879.95
66,0,0,1,26,1.18,1.46,159.5,159.5
66,1,0,1,29,1.06,1.46,99.75,99.75
64,1,0,1,28,1.1,1.46,1719.92,1719.92
24,1,0,1,17,1.11,1.46,879.95,879.95
77,0,0,1,27,1.1,1.46,99.75,99.75
54,0,0,1,23,1.03,1.46,159.5,159.5
24,0,0,1,16,1.05,1.46,879.95,879.95
66,1,0,1,27,1.12,1.46,99.75,99.75
55,0,0,1,21,1.13,1.46,879.95,879.95
57,1,0,1,30,1.1,1.46,879.95,879.95
32,1,0,1,15,1.12,1.46,99.75,99.75
30,0,0,1,16,1.19,1.46,879.95,879.95
72,0,0,1,20,1.05,1.46,879.95,879.95
60,0,0,1,23,1.15,1.46,99.75,99.75
69,1,0,1,24,1.14,1.46,879.95,879.95
44,0,0,1,18,1.17,1.46,879.95,879.95
73,0,0,1,24,1.2,1.46,879.95,879.95
52,0,0,1,27,1.15,1.46,40,40
69,0,0,1,29,1.11,1.46,879.95,879.95
71,1,0,1,23,1.04,1.46,99.75,99.75
67,0,0,1,20,1.08,1.46,159.5,159.5
46,1,0,1,18,1.03,1.46,879.95,879.95
76,1,0,1,30,1.04,1.46,879.95,879.95
29,0,0,1,16,1.18,1.46,879.95,879.95
23,0,0,1,17,1.03,1.46,99.75,99.75
79,1,0,1,23,1.06,1.46,159.5,159.5
63,0,0,1,22,1.18,1.46,99.75,99.75
80,1,0,1,27,1.07,1.46,1719.92,1719.92
68,1,0,1,21,1.08,1.46,2399.92,2399.92
33,0,0,1,19,1.1,1.46,1719.92,1719.92
25,1,0,1,17,1.03,1.46,40,40
53,1,0,1,23,1.13,1.46,879.95,879.95
76,0,0,1,21,1.2,1.46,235.62,235.62
64,1,0,1,21,1.04,1.46,99.75,99.75
56,0,0,1,24,1.11,1.46,879.95,879.95
75,0,0,1,27,1.12,1.46,879.95,879.95
28,0,0,1,15,1.16,1.46,1719.92,1719.92
68,1,0,1,30,1.13,1.46,40,40
52,1,0,1,24,1.13,1.46,879.95,879.95
33,0,0,1,19,1.11,1.46,879.95,879.95
40,0,0,1,18,1.03,1.46,879.95,879.95
63,1,0,1,29,1.17,1.46,879.95,879.95
56,0,0,1,24,1.14,1.46,879.95,879.95
52,0,0,1,20,1.17,1.46,99.75,99.75
41,0,0,1,19,1.03,1.46,1719.92,1719.92
41,1,0,1,18,1.1,1.46,99.75,99.75
64,1,0,1,20,1.13,1.46,879.95,879.95
75,0,0,1,26,1.08,1.46,183.68,183.68
72,1,0,1,23,1.18,1.46,879.95,879.95
64,0,0,1,26,1.04,1.46,879.95,879.95
24,0,0,1,16,1.1,1.46,879.95,879.95
46,1,0,1,16,1.16,1.46,2399.92,2399.92
56,1,0,1,23,1.2,1.46,99.75,99.75
28,1,0,1,19,1.2,1.46,312.03,312.03
77,1,0,1,22,1.09,1.46,244.43,244.43
39,0,0,1,15,1.08,1.46,159.5,159.5
63,1,0,1,26,1.03,1.46,159.5,159.5
77,0,0,1,23,1.06,1.46,99.75,99.75
60,1,0,1,21,1.06,1.46,879.95,879.95
63,0,0,1,27,1.17,1.46,879.95,879.95
76,0,0,1,22,1.19,1.46,879.95,879.95
60,1,0,1,30,1.09,1.46,99.75,99.75
72,1,0,1,24,1.07,1.46,159.5,159.5
29,0,0,1,15,1.07,1.46,159.5,159.5
74,0,0,1,26,1.15,1.46,879.95,879.95
36,0,0,1,17,1.04,1.46,879.95,879.95
57,1,0,1,29,1.18,1.46,159.5,159.5
69,1,0,1,27,1.08,1.46,879.95,879.95
51,1,0,1,27,1.14,1.46,1660.17,1660.17
59,0,0,1,24,1.18,1.46,1719.92,1719.92
69,1,0,1,22,1.18,1.46,879.95,879.95
57,1,0,1,27,1.15,1.46,99.75,99.75
52,0,0,1,25,1.04,1.46,879.95,879.95
22,0,0,1,19,1.2,1.46,99.75,99.75
68,1,0,1,26,1.08,1.46,879.95,879.95
59,0,0,1,27,1.13,1.46,393.09,393.09
63,1,0,1,22,1.06,1.46,879.95,879.95
53,0,0,1,24,1.1,1.46,99.75,99.75
74,1,0,1,30,1.08,1.46,879.95,879.95
76,0,0,1,30,1.08,1.46,879.95,879.95
20,0,0,1,19,1.15,1.46,879.95,879.95
25,1,0,1,15,1.1,1.46,159.5,159.5
28,1,0,1,17,1.2,1.46,879.95,879.95
42,1,0,1,19,1.15,1.46,290.96,290.96
65,0,0,1,24,1.15,1.46,879.95,879.95
77,0,0,1,28,1.14,1.46,99.75,99.75
30,1,0,1,15,1.2,1.46,99.75,99.75
60,1,0,1,20,1.2,1.46,99.75,99.75
68,0,0,1,28,1.06,1.46,1719.92,1719.92
60,1,0,1,21,1.07,1.46,99.75,99.75
54,1,0,1,26,1.19,1.46,99.75,99.75
34,0,0,1,17,1.19,1.46,99.75,99.75
32,1,0,1,19,1.13,1.46,879.95,879.95
53,1,0,1,20,1.03,1.46,879.95,879.95
21,0,0,1,18,1.06,1.46,879.95,879.95
69,0,0,1,30,1.06,1.46,879.95,879.95
49,1,0,1,15,1.2,1.46,159.5,159.5
79,1,0,1,29,1.08,1.46,879.95,879.95
58,1,0,1,22,1.12,1.46,99.75,99.75
27,0,0,1,18,1.19,1.46,99.75,99.75
66,1,0,1,21,1.13,1.46,879.95,879.95
44,1,0,1,19,1.08,1.46,879.95,879.95
76,0,0,1,28,1.1,1.46,1719.92,1719.92
46,1,0,1,17,1.03,1.46,99.75,99.75
64,0,0,1,30,1.04,1.46,879.95,879.95
79,1,0,1,26,1.15,1.46,2399.92,2399.92
45,1,0,1,18,1.09,1.46,194.3,194.3
39,1,0,1,19,1.2,1.46,879.95,879.95
59,0,0,1,21,1.09,1.46,1719.92,1719.92
49,1,0,1,18,1.2,1.46,99.75,99.75
31,1,0,1,16,1.12,1.46,879.95,879.95
48,0,0,1,16,1.1,1.46,99.75,99.75
22,1,0,1,18,1.06,1.46,99.75,99.75
78,1,0,1,20,1.15,1.46,939.7,939.7
70,1,0,1,22,1.17,1.46,99.75,99.75
76,0,0,1,28,1.08,1.46,99.75,99.75
41,1,0,1,15,1.12,1.46,879.95,879.95
70,1,0,1,28,1.07,1.46,1660.17,1660.17
64,1,0,1,24,1.08,1.46,879.95,879.95
27,0,0,1,17,1.05,1.46,879.95,879.95
57,0,0,1,29,1.15,1.46,236.14,236.14
76,0,0,1,24,1.12,1.46,260.56,260.56
24,1,0,1,18,1.08,1.46,2399.92,2399.92
57,0,0,1,21,1.07,1.46,2559.9,2559.9
57,0,0,1,30,1.14,1.46,879.95,879.95
54,0,0,1,24,1.14,1.46,879.95,879.95
77,0,0,1,29,1.18,1.46,879.95,879.95
72,1,0,1,26,1.2,1.46,99.75,99.75
60,0,0,1,26,1.17,1.46,879.95,879.95
65,0,0,1,24,1.06,1.46,879.95,879.95
63,0,0,1,24,1.06,1.46,99.75,99.75
52,1,0,1,30,1.17,1.46,99.75,99.75
71,0,0,1,27,1.09,1.46,879.95,879.95
38,0,0,1,16,1.13,1.46,879.95,879.95
60,1,0,1,29,1.08,1.46,5939.81,5939.81
30,1,0,1,15,1.09,1.46,159.5,159.5
68,0,0,1,30,1.04,1.46,879.95,879.95
56,1,0,1,27,1.1,1.46,99.75,99.75
60,1,0,1,21,1.03,1.46,879.95,879.95
26,0,0,1,16,1.12,1.46,879.95,879.95
67,1,0,1,21,1.19,1.46,879.95,879.95
53,0,0,1,23,1.09,1.46,820.2,820.2
72,1,0,1,23,1.19,1.46,99.75,99.75
59,1,0,1,24,1.13,1.46,879.95,879.95
50,0,0,1,17,1.12,1.46,879.95,879.95
23,1,0,1,19,1.04,1.46,879.95,879.95
65,0,0,1,22,1.13,1.46,1719.92,1719.92
67,1,0,1,30,1.1,1.46,879.95,879.95
24,0,0,1,15,1.2,1.46,879.95,879.95
53,1,0,1,20,1.14,1.46,879.95,879.95
59,1,0,1,22,1.04,1.46,879.95,879.95
69,1,0,1,24,1.13,1.46,159.5,159.5
70,1,0,1,28,1.19,1.46,879.95,879.95
50,1,0,1,18,1.07,1.46,879.95,879.95
56,1,0,1,22,1.17,1.46,1719.92,1719.92
69,0,0,1,24,1.03,1.46,138.6,138.6
42,0,0,1,15,1.04,1.46,879.95,879.95
66,0,0,1,27,1.12,1.46,99.75,99.75
65,1,0,1,20,1.06,1.46,879.95,879.95
77,1,0,1,23,1.11,1.46,159.5,159.5
56,0,0,1,30,1.07,1.46,387.48,387.48
71,0,0,1,25,1.05,1.46,879.95,879.95
78,0,0,1,21,1.06,1.46,219.26,219.26
58,1,0,1,30,1.12,1.46,879.95,879.95
72,1,0,1,26,1.04,1.46,879.95,879.95
35,1,0,1,15,1.08,1.46,99.75,99.75
67,1,0,1,20,1.18,1.46,99.75,99.75
76,0,0,1,20,1.03,1.46,879.95,879.95
70,1,0,1,24,1.12,1.46,99.75,99.75
78,0,0,1,30,1.19,1.46,99.75,99.75
53,0,0,1,22,1.17,1.46,99.75,99.75
48,1,0,1,18,1.17,1.46,99.75,99.75
75,0,0,1,21,1.11,1.46,1719.92,1719.92
61,0,0,1,27,1.13,1.46,99.75,99.75
65,1,0,1,23,1.14,1.46,40,40
80,0,0,1,30,1.17,1.46,879.95,879.95
64,1,0,1,25,1.18,1.46,879.95,879.95
61,1,0,1,29,1.19,1.46,879.95,879.95
26,0,0,1,17,1.15,1.46,1719.92,1719.92
42,1,0,1,15,1.04,1.46,99.75,99.75
65,1,0,1,30,1.1,1.46,879.95,879.95
76,0,0,1,27,1.2,1.46,99.75,99.75
77,1,0,1,20,1.17,1.46,99.75,99.75
35,1,0,1,17,1.09,1.46,159.5,159.5
22,0,0,1,16,1.17,1.46,99.75,99.75
64,1,0,1,20,1.08,1.46,40,40
58,0,0,1,23,1.08,1.46,159.5,159.5
47,0,0,1,18,1.12,1.46,99.75,99.75
75,0,0,1,28,1.11,1.46,99.75,99.75
23,1,0,1,16,1.1,1.46,169.88,169.88
36,0,0,1,18,1.14,1.46,159.5,159.5
40,0,0,1,17,1.11,1.46,879.95,879.95
72,0,0,1,30,1.05,1.46,99.75,99.75
55,1,0,1,23,1.11,1.46,879.95,879.95
58,0,0,1,25,1.06,1.46,879.95,879.95
76,1,0,1,22,1.03,1.46,159.5,159.5
64,1,0,1,27,1.06,1.46,40,40
48,1,0,1,15,1.19,1.46,159.5,159.5
73,1,0,1,28,1.14,1.46,99.75,99.75
68,0,0,1,26,1.06,1.46,879.95,879.95
77,1,0,1,23,1.14,1.46,99.75,99.75
36,1,0,1,15,1.14,1.46,879.95,879.95
50,1,0,1,17,1.09,1.46,99.75,99.75
62,0,0,1,24,1.2,1.46,99.75,99.75
50,0,0,1,18,1.12,1.46,99.75,99.75
64,0,0,1,26,1.08,1.46,40,40
60,1,0,1,21,1.15,1.46,99.75,99.75
64,0,0,1,25,1.11,1.46,99.75,99.75
60,0,0,1,30,1.19,1.46,879.95,879.95
54,1,0,1,20,1.15,1.46,99.75,99.75
30,0,0,1,15,1.05,1.46,40,40
71,1,0,1,29,1.03,1.46,99.75,99.75
80,0,0,1,28,1.13,1.46,99.75,99.75
67,1,0,1,26,1.12,1.46,40,40
74,0,0,1,25,1.04,1.46,99.75,99.75
56,0,0,1,23,1.06,1.46,159.5,159.5
79,0,0,1,23,1.18,1.46,879.95,879.95
28,1,0,1,16,1.07,1.46,879.95,879.95
67,1,0,1,21,1.05,1.46,879.95,879.95
54,0,0,1,21,1.07,1.46,99.75,99.75
52,0,0,1,23,1.1,1.46,879.95,879.95
79,0,0,1,24,1.15,1.46,2399.92,2399.92
64,0,0,1,28,1.14,1.46,879.95,879.95
63,1,0,1,26,1.08,1.46,159.5,159.5
46,0,0,1,18,1.03,1.46,1719.92,1719.92
55,1,0,1,21,1.11,1.46,879.95,879.95
73,1,0,1,23,1.18,1.46,99.75,99.75
25,0,0,1,17,1.03,1.46,99.75,99.75
54,1,0,1,24,1.11,1.46,879.95,879.95
24,1,0,1,16,1.04,1.46,879.95,879.95
57,1,0,1,28,1.11,1.46,879.95,879.95
21,1,0,1,19,1.06,1.46,879.95,879.95
65,0,0,1,24,1.14,1.46,879.95,879.95
32,0,0,1,16,1.11,1.46,879.95,879.95
55,0,0,1,23,1.08,1.46,99.75,99.75
72,0,0,1,21,1.16,1.46,879.95,879.95
77,0,0,1,29,1.08,1.46,99.75,99.75
44,0,0,1,17,1.2,1.46,98.74,98.74
66,0,0,1,29,1.12,1.46,99.75,99.75
79,1,0,1,30,1.17,1.46,879.95,879.95
47,0,0,1,17,1.16,1.46,879.95,879.95
59,0,0,1,23,1.16,1.46,159.5,159.5
73,0,0,1,25,1.05,1.46,99.75,99.75
51,1,0,1,30,1.14,1.46,879.95,879.95
42,1,0,1,17,1.19,1.46,879.95,879.95
62,0,0,1,25,1.11,1.46,99.75,99.75
80,0,0,1,28,1.15,1.46,879.95,879.95
29,1,0,1,19,1.16,1.46,879.95,879.95
57,1,0,1,20,1.09,1.46,879.95,879.95
62,1,0,1,27,1.13,1.46,879.95,879.95
78,1,0,1,30,1.09,1.46,110.96,110.96
51,1,0,1,23,1.12,1.46,879.95,879.95
66,1,0,1,25,1.07,1.46,99.75,99.75
75,1,0,1,23,1.13,1.46,1600.42,1600.42
45,0,0,1,15,1.19,1.46,40,40
62,1,0,1,30,1.12,1.46,99.75,99.75
