AGE,GENDER,POLICYSTATUS,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,INFLATIONRATE,SUMASSURED,PREMIUM
50,1,0,1,23,1.05,1.46,6000000,3554682.6
63,0,0,1,15,1.05,1.46,6000000,3548643.6
56,1,0,1,22,1.05,1.46,6000000,3548643.6
59,1,0,1,20,1.05,1.46,5940000,3542314.2
59,1,0,1,26,1.05,1.46,6000000,3540394.8
67,1,0,1,16,1.05,1.46,5900000,3540000
66,1,0,1,16,1.05,1.46,6000000,3539100.6
55,1,0,1,21,1.05,1.46,6000000,3539100.6
65,1,0,1,15,1.05,1.46,6000000,3539100.6
67,1,0,1,18,1.15,1.46,6740000,3538500
68,1,0,1,17,1.05,1.46,6000000,3529557.6
52,1,0,1,24,1.05,1.46,6000000,3523970.4
60,1,0,1,15,1.05,1.46,6000000,3521961
60,1,0,1,15,1.05,1.46,5900000,3519904.2
61,1,0,1,18,1.05,1.46,6300000,3518482.8
70,1,0,1,18,1.05,1.46,5900000,3518460
52,1,0,1,24,1.05,1.46,5900000,3518460
58,1,0,1,27,1.05,1.46,5890000,3512496.6
52,0,0,1,27,1.05,1.46,6000000,3507268.8
55,1,0,1,28,1.05,1.46,6000000,3507268.8
63,0,0,1,15,1.05,1.46,6000000,3501705
50,1,0,1,29,1.05,1.46,5870000,3500569.8
53,1,0,1,24,1.15,1.46,7000000,3499999.8
51,1,0,1,21,1.05,1.46,6000000,3497568.6
67,1,0,1,17,1.05,1.46,6000000,3494622
54,1,0,1,24,1.15,1.46,6350000,3492499.8
64,1,0,1,20,1.15,1.46,7350000,3491250
59,1,0,1,23,1.05,1.46,6000000,3488302.8
55,1,0,1,29,0.98,1.46,6100000,3485244
70,1,0,1,19,1.05,1.46,5840000,3482679.6
69,1,0,1,17,1.05,1.46,6000000,3481720.2
63,1,0,1,16,1.05,1.46,6000000,3481124.4
51,1,0,1,27,1.05,1.46,6000000,3481124.4
51,1,0,1,23,1.05,1.46,6000000,3477227.4
53,1,0,1,26,1.05,1.46,5830000,3476715.6
60,1,0,1,19,1.05,1.46,5790000,3474000
67,1,0,1,16,1.05,1.46,6000000,3473378.4
65,1,0,1,17,1.05,1.46,6000000,3472299.6
65,1,0,1,16,1.05,1.46,6000000,3472177.8
67,1,0,1,20,1.05,1.46,5860000,3472176.6
59,1,0,1,30,1.05,1.46,6000000,3469997.4
53,1,0,1,29,1.15,1.46,6600000,3465000
62,1,0,1,15,1.05,1.46,5770000,3462000
53,1,0,1,25,1.05,1.46,6000000,3459855
59,1,0,1,28,1.05,1.46,5800000,3458825.4
50,1,0,1,22,1.15,1.46,7680000,3456000
57,1,0,1,28,1.05,1.46,6500000,3454753.2
56,1,0,1,23,1.05,1.46,6000000,3450372
59,1,0,1,25,1.15,1.46,5750000,3450000
66,1,0,1,19,1.15,1.46,6000000,3450000
66,1,0,1,19,1.15,1.46,6000000,3450000
61,1,0,1,18,1.15,1.46,6000000,3450000
50,1,0,1,20,1.15,1.46,6000000,3450000
55,1,0,1,29,1.05,1.46,5920000,3446584.8
70,1,0,1,20,1.05,1.46,6200000,3444537
67,1,0,1,20,1.05,1.46,5800000,3436624.8
55,1,0,1,25,1.05,1.46,5800000,3436624.8
70,1,0,1,20,1.05,1.46,6000000,3434007
70,1,0,1,15,1.05,1.46,5720000,3432000
67,1,0,1,19,1.15,1.46,6240000,3432000
54,1,1,1,24,1.15,1.46,33000000,3431769.6
57,1,0,1,29,1.05,1.46,5870000,3431277.6
60,1,0,1,16,1.05,1.46,6000000,3429875.4
65,1,0,1,16,1.05,1.46,6000000,3424284
65,1,0,1,16,1.05,1.46,6000000,3424284
63,1,0,1,15,1.05,1.46,5800000,3422382
51,1,0,1,24,1.05,1.46,5700000,3420000
59,1,0,1,26,1.15,1.46,7600000,3420000
55,1,0,1,28,1.15,1.46,5940000,3415500
57,1,0,1,29,1.05,1.46,6000000,3415292.4
62,1,0,1,19,1.05,1.46,5900000,3414427.8
61,1,0,1,18,1.05,1.46,5900000,3414427.8
70,1,0,1,16,1.05,1.46,5850000,3414162.6
57,1,0,1,30,1.15,1.46,6500000,3412500
63,1,0,1,15,1.15,1.46,6500000,3412500
63,1,0,1,15,1.05,1.46,5800000,3411906
68,1,0,1,16,1.15,1.46,6200000,3409999.8
66,1,0,1,16,1.15,1.46,6200000,3409999.8
60,1,0,1,20,1.05,1.46,6000000,3403607.4
50,1,0,1,25,1.05,1.46,6000000,3403607.4
58,0,0,1,25,1.05,1.46,6000000,3402802.8
70,1,0,1,15,1.05,1.46,5700000,3400585.2
64,0,0,1,15,1.15,1.46,8500000,3400000.2
50,1,0,1,28,1.05,1.46,5700000,3399190.2
66,1,0,1,16,1.15,1.46,6790000,3394999.8
51,1,0,1,20,1.05,1.46,5750000,3391638
60,0,0,1,16,1.05,1.46,5650000,3390000
61,1,0,1,18,1.05,1.46,5650000,3390000
63,1,0,1,17,1.15,1.46,6450000,3386250
70,1,0,1,20,1.05,1.46,6000000,3383421.6
63,1,0,1,15,1.05,1.46,6000000,3378911.4
60,0,0,1,16,1.15,1.46,7500000,3375000
63,1,0,1,18,1.05,1.46,5640000,3373813.8
54,1,0,1,23,1.05,1.46,5800000,3372026.4
54,1,0,1,30,1.05,1.46,6000000,3370552.2
58,1,0,1,28,1.05,1.46,5840000,3370416.6
52,1,0,1,27,1.05,1.46,5700000,3365460
50,1,0,1,30,1.05,1.46,5600000,3360000
66,1,0,1,15,1.15,1.46,6400000,3360000
54,0,0,1,22,1.05,1.46,6000000,3353725.2
66,1,0,1,17,1.05,1.46,6000000,3350936.4
63,1,0,1,19,1.15,1.46,6700000,3349999.8
51,1,0,1,28,1.05,1.46,6000000,3349953.6
58,1,0,1,27,1.05,1.46,5600000,3349886.4
65,1,0,1,18,1.05,1.46,5580000,3348000
64,1,0,1,15,1.15,1.46,6540000,3347261.4
51,1,0,1,26,1.05,1.46,5900000,3346881
59,1,0,1,23,1.05,1.46,5900000,3346663.8
52,1,0,1,23,1.05,1.46,5960000,3346110.6
53,1,0,1,22,1.15,1.46,5800000,3334999.8
70,1,0,1,19,1.05,1.46,5800000,3330216.6
62,1,0,1,17,1.05,1.46,5580000,3327628.8
70,1,0,1,20,1.05,1.46,6000000,3325453.8
53,1,0,1,20,1.15,1.46,7000000,3325000.2
64,1,0,1,17,1.15,1.46,7000000,3325000.2
67,1,0,1,18,1.15,1.46,7000000,3325000.2
60,1,0,1,15,1.15,1.46,7000000,3325000.2
64,1,0,1,16,1.15,1.46,7000000,3325000.2
60,1,0,1,15,1.15,1.46,7000000,3325000.2
54,1,0,1,30,1.05,1.46,6000000,3324440.4
40,1,1,1,20,0.15,1.46,377150920,3321432
60,1,0,1,16,1.05,1.46,5600000,3318120.6
53,1,0,1,23,1.05,1.46,5900000,3312008.4
65,0,0,1,19,1.05,1.46,6000000,3309586.2
51,1,0,1,30,1.05,1.46,5500000,3300000
56,1,0,1,23,1.05,1.46,5500000,3300000
64,1,0,1,17,1.05,1.46,5500000,3300000
54,1,0,1,23,1.15,1.46,6000000,3300000
59,1,0,1,24,1.15,1.46,6000000,3300000
61,1,0,1,17,1.15,1.46,6000000,3300000
64,1,0,1,18,1.15,1.46,6000000,3300000
53,1,0,1,26,1.15,1.46,6000000,3300000
50,1,0,1,28,1.15,1.46,6000000,3300000
56,1,0,1,25,1.05,1.46,5600000,3294696
53,1,0,1,23,1.05,1.46,5520000,3291847.8
60,1,0,1,16,1.05,1.46,5520000,3291847.8
54,1,0,1,22,1.05,1.46,5800000,3281778
51,1,0,1,26,1.05,1.46,5500000,3281266.2
69,1,0,1,16,1.05,1.46,5500000,3279920.4
61,1,0,1,17,1.05,1.46,5500000,3279920.4
61,1,0,1,18,1.05,1.46,5500000,3279920.4
58,1,0,1,26,1.05,1.46,5500000,3279920.4
55,1,0,1,23,1.05,1.46,5500000,3279920.4
70,1,0,1,16,1.05,1.46,5500000,3279920.4
52,1,0,1,30,1.15,1.46,5960000,3277999.8
66,1,0,1,16,1.15,1.46,5460000,3276000
58,1,0,1,29,1.15,1.46,5950000,3272500.2
69,1,0,1,17,1.05,1.46,5500000,3272466
57,1,0,1,27,1.15,1.46,5940000,3267000
60,0,0,1,17,1.05,1.46,5600000,3263606.4
59,1,0,1,23,1.05,1.46,5500000,3261671.4
57,0,0,1,22,1.05,1.46,5500000,3258868.8
54,1,0,1,24,1.05,1.46,5500000,3258868.8
55,1,0,1,21,1.05,1.46,5500000,3258868.8
66,1,0,1,16,1.05,1.46,5500000,3258868.8
53,1,0,1,28,1.05,1.46,5500000,3258868.8
63,1,0,1,20,1.05,1.46,5500000,3258868.8
64,1,0,1,20,1.05,1.46,5500000,3258868.8
64,1,0,1,16,1.05,1.46,5500000,3252923.4
65,1,0,1,19,1.05,1.46,5500000,3252923.4
68,1,0,1,16,1.15,1.46,6500000,3250000.2
67,1,0,1,19,1.15,1.46,6500000,3250000.2
53,0,0,1,23,1.05,1.46,5500000,3247374
51,1,0,1,25,1.15,1.46,5900000,3244999.8
68,1,0,1,16,1.15,1.46,5900000,3244999.8
52,1,0,1,20,1.05,1.46,5500000,3244175.4
53,1,0,1,25,1.05,1.46,5400000,3240000
54,1,0,1,25,1.15,1.46,5400000,3240000
68,1,0,1,18,1.05,1.46,5500000,3235428
70,1,0,1,17,1.05,1.46,5380000,3228000
51,1,0,1,25,1.05,1.46,5500000,3214996.2
64,1,0,1,17,1.05,1.46,5400000,3212967
65,1,0,1,17,1.05,1.46,5700000,3210824.4
58,1,0,1,28,1.05,1.46,5800000,3206830.8
66,1,0,1,20,1.15,1.46,5830000,3206500.2
68,1,0,1,16,1.15,1.46,8000000,3199999.8
52,1,0,1,23,1.05,1.46,5400000,3199616.4
50,1,0,1,22,1.05,1.46,5400000,3199616.4
52,1,0,1,30,1.05,1.46,5400000,3193779.6
52,1,0,1,28,1.15,1.46,5800000,3190000.2
68,1,0,1,15,1.15,1.46,5800000,3190000.2
62,1,0,1,16,1.05,1.46,5400000,3188330.4
64,1,0,1,15,0.98,1.46,5500000,3187235.4
51,0,0,1,28,1.05,1.46,6100000,3184960.2
61,1,0,1,19,1.05,1.46,5500000,3182941.2
51,1,0,1,21,1.15,1.46,6700000,3182500.2
62,0,0,1,20,1.05,1.46,5300000,3180000
68,1,0,1,20,1.05,1.46,5300000,3180000
50,1,0,1,29,1.05,1.46,5390000,3179292
66,1,0,1,16,1.05,1.46,5300000,3161947.8
57,1,0,1,20,1.05,1.46,5300000,3151494.6
58,1,0,1,26,1.15,1.46,6000000,3150000
55,1,0,1,30,1.15,1.46,6000000,3150000
64,1,0,1,15,1.15,1.46,6000000,3150000
53,1,0,1,25,1.15,1.46,5300000,3145050
59,1,0,1,25,1.15,1.46,7400000,3145000.2
53,1,0,1,26,0.98,1.46,5400000,3141159
57,1,0,1,24,1.05,1.46,5300000,3140364
58,1,0,1,21,1.15,1.46,5700000,3135000
66,1,0,1,20,1.05,1.46,5500000,3134686.8
52,1,0,1,21,1.05,1.46,5400000,3134538.6
69,1,0,1,20,1.05,1.46,5300000,3127348.8
50,0,0,1,26,1.05,1.46,5300000,3126205.8
56,1,0,1,27,1.05,1.46,5240000,3124869.6
61,1,0,1,20,1.05,1.46,5200000,3120000
69,1,0,1,20,1.15,1.46,7340000,3119500.2
68,1,0,1,17,1.05,1.46,5260000,3116663.4
60,1,0,1,15,1.15,1.46,5420000,3116500.2
66,1,0,1,17,1.05,1.46,5300000,3114840
68,1,0,1,15,1.05,1.46,5220000,3112942.8
65,1,0,1,16,1.05,1.46,5210000,3106979.4
52,1,0,1,30,1.15,1.46,5400000,3105000
53,1,0,1,20,1.15,1.46,5400000,3105000
55,1,0,1,26,1.05,1.46,5170000,3102000
54,1,0,1,25,1.05,1.46,5300000,3101513.4
59,1,0,1,28,1.15,1.46,6200000,3100000.2
69,1,0,1,20,1.05,1.46,5300000,3093172.8
62,0,0,1,19,1.05,1.46,5340000,3082903.2
68,1,0,1,15,1.05,1.46,5200000,3081112.2
56,1,0,1,26,1.05,1.46,5200000,3081112.2
50,1,0,1,28,1.05,1.46,5160000,3077161.8
65,1,0,1,16,1.05,1.46,5200000,3075491.4
57,1,0,1,25,1.05,1.46,5500000,3072690
63,1,0,1,16,1.05,1.46,5150000,3071198.4
54,1,0,1,23,1.05,1.46,5515000,3065667.6
62,1,0,1,20,1.05,1.46,5160000,3057411
50,1,0,1,26,1.05,1.46,5150000,3051102.6
57,1,0,1,29,1.05,1.46,5500000,3035392.2
62,0,0,1,16,1.15,1.46,5500000,3025000.2
61,1,0,1,20,1.15,1.46,5500000,3025000.2
55,1,0,1,24,1.15,1.46,5500000,3025000.2
63,1,0,1,20,1.05,1.46,5040000,3024000
66,1,0,1,17,1.05,1.46,5200000,3018444.6
63,0,0,1,15,1.05,1.46,5100000,3009336
56,0,0,1,20,1.15,1.46,7500000,3000000
69,0,0,1,15,1.15,1.46,7500000,3000000
64,0,0,1,20,1.05,1.46,5000000,3000000
65,0,0,1,15,1.05,1.46,5000000,3000000
65,0,0,1,18,1.05,1.46,5000000,3000000
67,1,0,1,17,1.05,1.46,5000000,3000000
63,1,0,1,19,1.05,1.46,5000000,3000000
55,1,0,1,30,1.05,1.46,5000000,3000000
66,1,0,1,18,1.05,1.46,5000000,3000000
63,1,0,1,16,1.05,1.46,5000000,3000000
55,1,0,1,24,1.05,1.46,5000000,3000000
60,1,0,1,18,1.05,1.46,5000000,3000000
57,1,0,1,26,1.05,1.46,5000000,3000000
65,1,0,1,16,1.05,1.46,5000000,3000000
60,1,0,1,16,1.05,1.46,5000000,3000000
62,1,0,1,17,1.05,1.46,5000000,3000000
70,1,0,1,20,1.05,1.46,5000000,3000000
51,1,0,1,21,1.05,1.46,5000000,3000000
53,1,0,1,23,1.05,1.46,5000000,3000000
50,1,0,1,30,1.05,1.46,5000000,3000000
58,1,0,1,30,1.15,1.46,5000000,3000000
51,1,0,1,26,1.15,1.46,6000000,3000000
51,1,0,1,21,1.15,1.46,5000000,3000000
52,1,0,1,20,1.15,1.46,5000000,3000000
68,1,0,1,18,1.15,1.46,6000000,3000000
55,1,0,1,20,1.15,1.46,6000000,3000000
62,1,0,1,17,1.15,1.46,5000000,3000000
59,1,0,1,23,1.15,1.46,6000000,3000000
50,1,0,1,25,1.15,1.46,5000000,3000000
55,1,0,1,27,1.29,1.46,20000000,3000000
65,0,0,1,17,1.05,1.46,6000000,2997211.2
65,1,0,1,15,1.15,1.46,5000000,2994565.2
68,1,0,1,18,1.15,1.46,6300000,2992500
61,1,0,1,15,1.15,1.46,6300000,2992500
67,0,0,1,19,1.05,1.46,5000000,2982969.6
59,1,0,1,28,1.05,1.46,5000000,2981939.4
55,1,0,1,29,1.05,1.46,5000000,2981746.2
61,1,0,1,19,1.05,1.46,5000000,2981746.2
64,1,0,1,17,1.05,1.46,5000000,2981746.2
57,1,0,1,30,1.05,1.46,5000000,2981746.2
54,1,0,1,27,1.05,1.46,5000000,2981746.2
52,1,0,1,26,1.05,1.46,5000000,2981746.2
53,1,0,1,22,1.05,1.46,5000000,2981746.2
60,1,0,1,19,1.05,1.46,5000000,2981746.2
58,1,0,1,30,1.15,1.46,5180000,2978500.2
67,1,0,1,19,1.15,1.46,5180000,2978500.2
53,1,0,1,24,1.05,1.46,5300000,2977497
70,1,0,1,16,1.15,1.46,5400000,2970000
64,1,0,1,20,1.15,1.46,5400000,2970000
66,1,0,1,20,1.05,1.46,5000000,2966968.8
68,1,0,1,17,1.05,1.46,5000000,2965155.6
52,1,0,1,30,1.05,1.46,5000000,2964206.4
54,1,0,1,28,1.05,1.46,5000000,2962608
63,1,0,1,16,1.05,1.46,5000000,2962608
55,1,0,1,22,1.05,1.46,5000000,2962608
69,1,0,1,17,1.05,1.46,5000000,2962608
60,1,0,1,19,1.05,1.46,5000000,2962608
53,1,0,1,28,1.15,1.46,5635000,2958375
55,1,0,1,23,1.05,1.46,5000000,2957203.2
70,1,0,1,20,1.05,1.46,5000000,2957203.2
59,1,0,1,26,1.15,1.46,5375000,2956249.8
65,1,0,1,17,1.05,1.46,5000000,2950968.6
67,1,0,1,17,1.05,1.46,5000000,2950329
57,0,0,1,23,1.15,1.46,5900000,2950000.2
64,1,0,1,20,1.05,1.46,5000000,2949250.8
70,1,0,1,15,1.05,1.46,5000000,2949250.8
68,1,0,1,17,1.15,1.46,5350000,2942500.2
59,1,0,1,24,1.15,1.46,5350000,2942500.2
52,0,0,1,23,1.05,1.46,5000000,2941298.4
54,0,0,1,23,1.05,1.46,5000000,2941298.4
52,1,0,1,29,1.05,1.46,5000000,2941298.4
70,0,0,1,17,1.15,1.46,9800000,2940000
56,1,0,1,20,1.05,1.46,4900000,2940000
53,1,0,1,21,1.05,1.46,5000000,2932902
62,1,0,1,16,1.15,1.46,5860000,2929999.8
52,1,0,1,24,1.05,1.46,5000000,2928255.6
59,1,0,1,21,1.05,1.46,5000000,2928255.6
69,1,0,1,17,1.05,1.46,5000000,2926560
67,1,0,1,20,1.05,1.46,5000000,2925955.8
66,1,0,1,15,1.15,1.46,6500000,2925000
51,1,0,1,28,1.05,1.46,4930000,2921131.2
70,0,0,1,18,1.05,1.46,5000000,2918087.4
56,1,0,1,27,1.05,1.46,5000000,2918087.4
55,1,0,1,24,1.15,1.46,5300000,2914999.8
59,1,0,1,21,1.05,1.46,5000000,2912185.2
57,1,0,1,28,0.98,1.46,5000000,2908480.2
59,1,0,1,30,1.05,1.46,5000000,2906919
67,1,0,1,17,1.05,1.46,5000000,2906919
63,1,0,1,17,1.05,1.46,5000000,2906919
59,1,0,1,28,1.15,1.46,5530000,2903250
56,1,0,1,21,1.05,1.46,5000000,2902005
70,1,0,1,17,1.15,1.46,5800000,2899999.8
51,1,0,1,22,1.15,1.46,5800000,2899999.8
68,1,0,1,19,1.15,1.46,5270000,2898499.8
65,1,0,1,17,1.05,1.46,5000000,2894482.2
66,1,0,1,17,1.05,1.46,5000000,2894482.2
58,1,0,1,24,1.05,1.46,4950000,2888906.4
60,1,0,1,15,1.15,1.46,5500000,2887500
59,1,0,1,26,1.15,1.46,5500000,2887500
70,1,0,1,15,1.05,1.46,4870000,2885580
58,1,0,1,30,1.05,1.46,5000000,2883212.4
61,0,0,1,20,1.15,1.46,5400000,2880000
56,1,0,1,28,1.15,1.46,5000000,2875000.2
68,1,0,1,15,1.15,1.46,5000000,2875000.2
68,1,0,1,19,1.15,1.46,5470000,2871750
69,1,0,1,18,1.15,1.46,4990000,2869249.8
59,1,0,1,28,1.05,1.46,5000000,2865251.4
63,1,0,1,20,1.15,1.46,5200000,2860000.2
59,1,0,1,29,1.15,1.46,6000000,2850000
69,1,0,1,18,1.15,1.46,6000000,2850000
52,1,0,1,27,1.15,1.46,5700000,2850000
50,1,0,1,28,1.15,1.46,5700000,2850000
53,1,0,1,30,1.15,1.46,6000000,2850000
53,1,0,1,30,1.15,1.46,5180000,2848999.8
50,1,0,1,22,1.15,1.46,6700000,2847499.8
51,1,0,1,27,1.15,1.46,4950000,2846250
55,1,0,1,24,1.05,1.46,4800000,2844103.2
66,0,0,1,16,1.05,1.46,5000000,2844008.4
53,1,0,1,20,1.15,1.46,5170000,2843500.2
51,1,0,1,27,1.15,1.46,4940000,2840500.2
53,1,0,1,25,1.15,1.46,5400000,2835000
60,1,0,1,15,1.15,1.46,5400000,2835000
60,1,0,1,17,1.05,1.46,4800000,2832929.4
60,1,0,1,15,1.05,1.46,4800000,2831280.6
68,1,0,1,17,1.05,1.46,5000000,2821199.4
55,1,0,1,25,1.05,1.46,4700000,2820000
54,1,0,1,22,1.05,1.46,4700000,2820000
67,1,0,1,20,1.15,1.46,4900000,2817499.8
69,1,0,1,20,1.15,1.46,5360000,2814000
56,1,0,1,22,1.05,1.46,4800000,2811125.4
67,1,0,1,17,1.05,1.46,4800000,2811125.4
70,1,0,1,20,1.05,1.46,4890000,2807717.4
52,1,0,1,29,1.15,1.46,5100000,2805000
50,1,0,1,26,1.05,1.46,4800000,2790642.6
67,1,0,1,17,1.05,1.46,4770000,2780739.6
63,1,0,1,15,1.05,1.46,5000000,2780587.8
51,1,0,1,30,1.05,1.46,4800000,2778702.6
56,1,0,1,28,1.05,1.46,4700000,2775028.8
55,1,0,1,29,1.05,1.46,4800000,2767884
59,1,0,1,24,1.15,1.46,6500000,2762500.2
61,1,0,1,18,1.05,1.46,4600000,2760000
63,1,0,1,16,1.15,1.46,4800000,2760000
59,1,0,1,23,1.05,1.46,5000000,2757244.2
70,1,0,1,20,1.15,1.46,5800000,2755000.2
64,1,0,1,16,1.05,1.46,4650000,2754879
59,1,0,1,28,1.05,1.46,4700000,2752560
67,1,0,1,17,1.15,1.46,5000000,2749999.8
52,1,0,1,20,1.15,1.46,5000000,2749999.8
52,1,0,1,26,1.15,1.46,5500000,2749999.8
53,1,0,1,27,1.15,1.46,5000000,2749999.8
56,1,0,1,20,1.15,1.46,5000000,2749999.8
65,1,0,1,17,1.15,1.46,5000000,2749999.8
64,1,0,1,15,1.15,1.46,5000000,2749999.8
64,1,0,1,16,1.15,1.46,5000000,2749999.8
61,1,0,1,18,1.15,1.46,5000000,2749999.8
63,1,0,1,16,1.15,1.46,5000000,2749999.8
60,1,0,1,17,1.05,1.46,4600000,2743206.6
66,1,0,1,20,1.05,1.46,4600000,2743206.6
56,1,0,1,28,1.05,1.46,4600000,2743206.6
63,1,0,1,17,1.05,1.46,5000000,2738589.6
53,1,0,1,24,1.05,1.46,4600000,2735259.6
58,1,0,1,30,0.98,1.46,4700000,2733971.4
64,1,0,1,17,1.15,1.46,5200000,2730000
67,1,0,1,18,1.05,1.46,4700000,2728525.2
50,1,0,1,29,1.05,1.46,4600000,2725599
44,1,1,1,25,1.15,1.46,21000000,2719702.8
67,0,0,1,16,1.05,1.46,4600000,2717986.2
69,1,0,1,19,1.05,1.46,4600000,2715985.2
54,1,0,1,21,1.05,1.46,4600000,2715985.2
50,1,0,1,29,1.05,1.46,5000000,2715532.8
66,1,0,1,17,1.05,1.46,4800000,2714724.6
59,1,0,1,25,1.05,1.46,4600000,2714302.8
61,1,0,1,16,1.05,1.46,4700000,2713416.6
62,1,0,1,15,1.05,1.46,5000000,2701667.4
59,1,0,1,21,1.05,1.46,4500000,2700000
65,1,0,1,20,1.05,1.46,4500000,2700000
52,1,0,1,20,1.05,1.46,4500000,2700000
55,1,0,1,30,1.05,1.46,4500000,2700000
67,1,0,1,17,1.05,1.46,4800000,2689555.2
60,1,0,1,19,1.05,1.46,4480000,2688000
50,1,0,1,21,1.05,1.46,5000000,2686786.2
54,1,0,1,28,1.05,1.46,4700000,2686034.4
69,1,0,1,17,1.05,1.46,4500000,2683571.4
61,1,0,1,15,1.05,1.46,4500000,2683571.4
53,1,0,1,22,1.05,1.46,4621480,2678323.2
51,1,0,1,30,1.05,1.46,4520000,2678197.2
58,1,0,1,24,1.15,1.46,5100000,2677500
67,1,0,1,18,1.05,1.46,4500000,2677472.4
61,1,0,1,17,1.05,1.46,4500000,2668640.4
70,0,0,1,15,1.05,1.46,4500000,2666347.2
54,1,0,1,23,1.05,1.46,4500000,2666347.2
58,1,0,1,24,1.05,1.46,4500000,2666347.2
62,1,0,1,18,1.15,1.46,4840000,2662000.2
64,1,0,1,18,1.05,1.46,4460000,2659717.2
56,1,0,1,25,1.05,1.46,4500000,2655871.2
67,1,0,1,19,1.05,1.46,4460000,2652012.6
51,1,0,1,26,1.15,1.46,4600000,2644999.8
69,1,0,1,20,1.15,1.46,4800000,2640000
69,1,0,1,17,1.15,1.46,4800000,2640000
57,1,0,1,28,1.05,1.46,4500000,2637563.4
68,0,1,1,18,1.16,1.46,2900000,2635998.6
65,1,0,1,19,1.05,1.46,4500000,2635429.8
53,1,0,1,28,1.05,1.46,4500000,2635429.8
50,0,0,1,22,1.05,1.46,4500000,2630451.6
53,1,0,1,26,1.05,1.46,4500000,2626278.6
65,0,0,1,18,1.15,1.46,7500000,2625000
59,1,0,1,29,1.15,1.46,5000000,2625000
67,1,0,1,15,1.15,1.46,5000000,2625000
58,1,0,1,23,1.15,1.46,5000000,2625000
61,1,0,1,16,1.15,1.46,5000000,2625000
65,1,0,1,20,1.15,1.46,5000000,2625000
60,1,0,1,20,1.15,1.46,5000000,2625000
58,1,0,1,24,1.15,1.46,5000000,2625000
57,1,0,1,26,1.05,1.46,4400000,2623936.2
66,1,0,1,19,1.05,1.46,4500000,2621422.2
70,1,0,1,16,1.05,1.46,4530000,2614381.2
61,0,0,1,15,1.05,1.46,4700000,2613277.8
58,1,0,1,29,1.15,1.46,5500000,2612500.2
63,1,0,1,18,1.15,1.46,5500000,2612500.2
59,1,0,1,30,1.05,1.46,4400000,2610932.4
60,1,0,1,18,1.05,1.46,4400000,2609337
56,1,0,1,26,1.15,1.46,4970000,2609250
64,1,0,1,17,1.05,1.46,4600000,2608815
53,1,0,1,27,1.05,1.46,4400000,2607094.8
69,1,0,1,16,1.05,1.46,4500000,2605033.8
60,1,0,1,19,1.15,1.46,5200000,2599999.8
64,1,0,1,15,1.05,1.46,4370000,2589319.2
68,1,0,1,16,1.15,1.46,4500000,2587500
65,1,0,1,20,1.15,1.46,4500000,2587500
64,1,0,1,19,1.05,1.46,4370000,2584595.4
66,1,0,1,18,1.05,1.46,4600000,2583568.8
64,1,0,1,19,1.05,1.46,4300000,2580000
52,1,0,1,23,1.15,1.46,4300000,2580000
70,1,0,1,18,1.05,1.46,4400000,2576865
51,1,0,1,24,1.15,1.46,4900000,2572500
70,1,0,1,18,1.05,1.46,4500000,2568213
64,1,0,1,17,1.05,1.46,4500000,2568213
65,1,0,1,19,1.05,1.46,4280000,2568000
65,1,0,1,20,1.05,1.46,4280000,2568000
51,1,0,1,28,1.15,1.46,5700000,2565000
54,1,0,1,22,1.05,1.46,4360000,2564812.2
58,1,0,1,20,1.05,1.46,4300000,2564301.6
53,1,0,1,25,1.05,1.46,4400000,2563168.2
62,1,0,1,15,1.15,1.46,4650000,2557500
51,0,0,1,28,1.15,1.46,8500000,2550000
58,1,0,1,28,1.05,1.46,4250000,2550000
57,1,0,1,29,1.15,1.46,4500000,2550000
63,1,0,1,18,1.05,1.46,4300000,2547843
55,1,0,1,29,1.05,1.46,4300000,2547843
52,1,0,1,29,1.05,1.46,4300000,2547522.6
58,1,0,1,28,1.05,1.46,4500000,2543770.8
68,1,0,1,16,1.05,1.46,4250000,2542324.2
55,1,0,1,24,0.98,1.46,4400000,2541769.2
69,1,0,1,17,1.15,1.46,4420000,2541499.8
58,1,0,1,30,1.05,1.46,4400000,2539354.8
59,1,0,1,23,1.05,1.46,4600000,2538244.2
62,1,0,1,20,1.05,1.46,4390000,2533583.4
69,1,0,1,19,1.05,1.46,4400000,2530272.6
61,1,0,1,18,1.15,1.46,4400000,2530000.2
60,1,0,1,15,1.15,1.46,4400000,2530000.2
53,1,0,1,27,1.05,1.46,4500000,2527404
60,1,0,1,15,1.05,1.46,4500000,2527404
59,1,0,1,26,1.05,1.46,4500000,2527086.6
56,1,0,1,23,1.15,1.46,4590000,2524500
66,1,0,1,15,1.05,1.46,4200000,2520000
59,1,0,1,20,1.05,1.46,4200000,2520000
51,1,0,1,30,1.05,1.46,4200000,2520000
55,1,0,1,23,1.15,1.46,4800000,2520000
55,1,0,1,25,1.05,1.46,4300000,2518299.6
54,1,0,1,22,1.05,1.46,4350000,2517417
67,0,0,1,16,1.05,1.46,4200000,2504666.4
68,1,0,1,19,1.05,1.46,4200000,2504666.4
57,1,0,1,28,1.05,1.46,4200000,2504666.4
66,1,0,1,19,1.05,1.46,4200000,2504666.4
56,1,0,1,30,1.05,1.46,4200000,2504666.4
64,1,0,1,20,1.15,1.46,4350000,2501250
63,1,0,1,16,1.05,1.46,4180000,2500450.8
